step_depth,power_law_failure_rate,exponential_failure_rate
3.473684210526316,0.7529607187528545,0.7809800752895291
3.5037593984962405,0.75427151573943,0.7815283071473291
3.533834586466165,0.7555733619227236,0.7820769238525529
3.56390977443609,0.7568663938262007,0.7826259256753552
3.593984962406015,0.7581507447602207,0.7831753128860807
3.6240601503759398,0.7594265449238267,0.7837250857552637
3.6541353383458643,0.7606939215024969,0.7842752445536284
3.6842105263157894,0.7619529987620458,0.7848257895520894
3.7142857142857144,0.7632038981388609,0.7853767210217507
3.744360902255639,0.7644467383266438,0.7859280392339075
3.7744360902255636,0.7656816353598188,0.7864797444600449
3.8045112781954886,0.766908702693764,0.7870318369718385
3.8345864661654137,0.768128051282006,0.7875843170411552
3.8646616541353382,0.7693397896505206,0.7881371849400521
3.894736842105263,0.7705440239692674,0.7886904409407777
3.924812030075188,0.7717408581210806,0.7892440853157712
3.954887218045113,0.7729303937680359,0.7897981183376636
3.9849624060150375,0.7741127304154019,0.7903525402792768
4.015037593984962,0.7752879654732838,0.7909073514136244
4.045112781954887,0.776456194316057,0.7914625520139118
4.075187969924812,0.7776175103396861,0.7920181423535358
4.105263157894736,0.778772005017022,0.7925741227060856
4.135338345864661,0.7799197679511594,0.7931304933453421
4.165413533834586,0.781060886926937,0.7936872545452786
4.195488721804511,0.7821954479606613,0.7942444065800603
4.225563909774436,0.7833235353481212,0.7948019497240455
4.2556390977443606,0.7844452317109705,0.7953598842517846
4.285714285714286,0.7855606180415408,0.795918210438021
4.315789473684211,0.7866697737461492,0.7964769285576908
4.345864661654135,0.787772776686963,0.7970360388859231
4.37593984962406,0.7888697032224767,0.7975955416980404
4.406015037593985,0.7899606282466588,0.7981554372695581
4.43609022556391,0.7910456252268199,0.7987157258761852
4.466165413533835,0.7921247662402511,0.7992764077938243
4.496240601503759,0.7931981220096835,0.7998374832985714
4.526315789473684,0.7942657619376112,0.8003989526667168
4.556390977443609,0.7953277541395226,0.8009608161747442
4.586466165413533,0.7963841654760838,0.8015230740993318
4.616541353383458,0.7974350615843103,0.8020857267173518
4.646616541353383,0.7984805069077671,0.8026487743058708
4.676691729323308,0.7995205647258344,0.80321221714215
4.706766917293233,0.8005552971820709,0.803776055503645
4.7368421052631575,0.8015847653117107,0.8043402896680065
4.7669172932330826,0.8026090290683248,0.8049049199130798
4.796992481203008,0.8036281473496764,0.8054699465169055
4.827067669172932,0.8046421780228012,0.8060353697577192
4.857142857142857,0.8056511779483404,0.8066011899139517
4.887218045112782,0.8066552030041503,0.8071674072642295
4.917293233082707,0.8076543081082187,0.8077340220873749
4.947368421052632,0.8086485472409091,0.8083010346624051
4.977443609022556,0.8096379734665585,0.8088684452685341
5.007518796992481,0.81062263895445,0.8094362541851713
5.037593984962406,0.8116025949991819,0.8100044616919226
5.06766917293233,0.812577892040456,0.8105730680685899
5.097744360902255,0.8135485796823027,0.8111420735951715
5.12781954887218,0.8145147067117632,0.8117114785518627
5.157894736842105,0.8154763211170482,0.8122812832190549
5.18796992481203,0.8164334701051879,0.8128514878773367
5.2180451127819545,0.817386200119194,0.8134220928074938
5.2481203007518795,0.8183345568547473,0.8139930982905083
5.2781954887218046,0.8192785852764269,0.8145645046075604
5.308270676691729,0.820218329633498,0.8151363120400271
5.338345864661654,0.8211538334752706,0.8157085208694832
5.368421052631579,0.8220851396660438,0.8162811313777012
5.398496240601504,0.8230122903996506,0.8168541438466511
5.428571428571429,0.823935327213612,0.8174275585585011
5.458646616541353,0.8248542910029193,0.8180013757956174
5.488721804511278,0.8257692220334498,0.8185755958405644
5.518796992481203,0.8266801599550323,0.8191502189761047
5.548872180451127,0.8275871438141703,0.8197252454851999
5.578947368421052,0.8284902120664371,0.8203006756510096
5.609022556390977,0.8293894025885483,0.8208765097568926
5.639097744360902,0.8302847526901268,0.8214527480864066
5.669172932330827,0.8311762991251656,0.8220293909233078
5.6992481203007515,0.8320640781032003,0.8226064385515525
5.7293233082706765,0.8329481253001998,0.8231838912552956
5.7593984962406015,0.8338284758691816,0.8237617493188917
5.789473684210526,0.834705164450563,0.8243400130268952
5.819548872180451,0.835578225182255,0.8249186826640599
5.849624060150376,0.8364476917095048,0.8254977585153398
5.879699248120301,0.8373135971944983,0.8260772408658886
5.909774436090226,0.8381759743257251,0.8266571300010607
5.93984962406015,0.8390348553271172,0.8272374262064103
5.969924812030075,0.8398902719669648,0.8278181297676923
6.0,0.8407422555666171,0.828399240970862
6.030075187969924,0.8415908370089757,0.8289807601020758
6.060150375939849,0.8424360467467835,0.8295626874476906
6.090225563909774,0.8432779148107165,0.8301450232942644
6.120300751879699,0.8441164708172859,0.8307277679285566
6.150375939849624,0.8449517439765533,0.8313109216375277
6.180451127819548,0.845783763099664,0.8318944847083395
6.2105263157894735,0.8466125566062076,0.8324784574283557
6.2406015037593985,0.8474381525314049,0.8330628400851415
6.270676691729323,0.8482605785331305,0.833647632966464
6.300751879699248,0.8490798618987746,0.8342328363602926
6.330827067669173,0.8498960295519463,0.8348184505547982
6.360902255639098,0.8507091080590257,0.8354044758383545
6.390977443609023,0.851519123635567,0.8359909124995377
6.421052631578947,0.8523261021525578,0.8365777608271262
6.451127819548872,0.8531300691425375,0.8371650211101013
6.481203007518797,0.8539310498055793,0.8377526936376473
6.511278195488721,0.8547290690151388,0.8383407786991511
6.541353383458646,0.8555241513237747,0.8389292765842034
6.571428571428571,0.856316320968741,0.8395181875825974
6.601503759398496,0.8571056018774598,0.8401075119843303
6.631578947368421,0.8578920176728712,0.8406972500796028
6.661654135338345,0.8586755916786701,0.8412874021588189
6.69172932330827,0.8594563469244278,0.8418779685125871
6.7218045112781954,0.8602343061506039,0.8424689494317193
6.75187969924812,0.8610094918134512,0.843060345207232
6.781954887218045,0.8617819260898156,0.8436521561303458
6.81203007518797,0.8625516308818335,0.8442443824924856
6.842105263157895,0.8633186278215309,0.844837024585281
6.87218045112782,0.8640829382753256,0.8454300827005664
6.902255639097744,0.8648445833484332,0.846023557130381
6.932330827067669,0.8656035838891841,0.8466174481669689
6.962406015037594,0.8663599604932488,0.8472117561027795
6.992481203007518,0.8671137335077753,0.8478064812304674
7.022556390977443,0.8678649230354433,0.8484016238428927
7.052631578947368,0.8686135489384335,0.8489971842331211
7.082706766917293,0.8693596308423167,0.8495931626944238
7.112781954887218,0.8701031881398634,0.8501895595202782
7.142857142857142,0.8708442399947766,0.8507863750043675
7.172932330827067,0.8715828053453482,0.8513836094405811
7.203007518796992,0.8723189029080438,0.8519812631230148
7.233082706766917,0.8730525511810148,0.8525793363459707
7.263157894736842,0.8737837684475398,0.8531778294039577
7.293233082706767,0.8745125727793991,0.8537767425916911
7.323308270676692,0.8752389820401817,0.8543760762040935
7.353383458646617,0.8759630138885276,0.8549758305362941
7.383458646616541,0.8766846857813068,0.8555760058836297
7.413533834586466,0.8774040149767351,0.8561766025416442
7.443609022556391,0.8781210185374309,0.8567776208060888
7.473684210526315,0.8788357133334117,0.8573790609729226
7.50375939849624,0.8795481160450337,0.8579809233383124
7.533834586466165,0.8802582431658739,0.8585832081986328
7.56390977443609,0.8809661110055579,0.8591859158504666
7.593984962406015,0.8816717356925341,0.8597890465906045
7.624060150375939,0.882375133176794,0.8603926007160458
7.654135338345864,0.8830763192325425,0.8609965785239984
7.684210526315789,0.883775309460817,0.8616009803118785
7.7142857142857135,0.8844721192920574,0.8622058063773111
7.744360902255639,0.8851667639886294,0.8628110570181307
7.774436090225564,0.8858592586472984,0.86341673253238
7.804511278195489,0.8865496182016607,0.8640228332183116
7.834586466165414,0.8872378574245262,0.8646293593743872
7.864661654135338,0.887923990930261,0.8652363112992779
7.894736842105263,0.8886080331770839,0.8658436892918647
7.924812030075188,0.8892899984693234,0.8664514936512384
7.954887218045112,0.8899699009596317,0.8670597246766996
7.984962406015037,0.8906477546511602,0.8676683826677589
8.015037593984962,0.8913235733996946,0.8682774679241375
8.045112781954888,0.8919973709157525,0.8688869807457669
8.075187969924812,0.8926691607666429,0.8694969214327888
8.105263157894736,0.8933389563784885,0.870107290285556
8.13533834586466,0.8940067710382135,0.870718087604632
8.165413533834586,0.8946726178954945,0.8713293136907913
8.19548872180451,0.8953365099646782,0.8719409688450195
8.225563909774436,0.8959984601266648,0.8725530533685135
8.25563909774436,0.8966584811307592,0.8731655675626816
8.285714285714285,0.8973165855964875,0.8737785117291438
8.31578947368421,0.897972786015386,0.8743918861697317
8.345864661654135,0.8986270947527546,0.875005691186489
8.37593984962406,0.899279524049384,0.875619927081671
8.406015037593985,0.89993008602325,0.8762345941577456
8.436090225563909,0.9005787926711811,0.8768496927173929
8.466165413533833,0.9012256558704962,0.8774652230635053
8.496240601503759,0.9018706873806146,0.878081185499188
8.526315789473685,0.9025138988446392,0.8786975803277591
8.556390977443609,0.9031553017909129,0.8793144078527493
8.586466165413533,0.9037949076345484,0.8799316683779026
8.616541353383457,0.9044327276789323,0.8805493622071761
8.646616541353383,0.9050687731172048,0.8811674896447405
8.676691729323307,0.905703055033713,0.8817860509949795
8.706766917293233,0.9063355844054428,0.8824050465624913
8.736842105263158,0.9069663721034245,0.883024476652087
8.766917293233082,0.9075954288941165,0.8836443415687925
8.796992481203008,0.9082227654407662,0.884264641617847
8.827067669172932,0.9088483923047482,0.8848853771047048
8.857142857142858,0.9094723199468808,0.8855065483350341
8.887218045112782,0.9100945587287215,0.8861281556147177
8.917293233082706,0.9107151189138409,0.8867501992498533
8.94736842105263,0.9113340106690763,0.8873726795467534
8.977443609022556,0.911951244065765,0.8879955968119456
9.007518796992482,0.9125668290809582,0.8886189513521725
9.037593984962406,0.9131807755986142,0.8892427434743922
9.06766917293233,0.9137930934107751,0.8898669734857781
9.097744360902254,0.9144037922187215,0.8904916416937195
9.12781954887218,0.9150128816341119,0.8911167484058212
9.157894736842104,0.9156203711801023,0.8917422939299041
9.18796992481203,0.9162262702924486,0.8923682785740051
9.218045112781954,0.9168305883205922,0.8929947026463774
9.248120300751879,0.9174333345287278,0.8936215664554905
9.278195488721805,0.9180345180968554,0.8942488703100305
9.308270676691729,0.9186341481218155,0.8948766145189003
9.338345864661655,0.9192322336183081,0.8955047993912194
9.368421052631579,0.9198287835198963,0.8961334252363246
9.398496240601503,0.9204238066799948,0.8967624923637694
9.428571428571427,0.9210173118728421,0.897392001083325
9.458646616541353,0.9216093077944589,0.89802195170498
9.488721804511279,0.9221998030635918,0.8986523445389406
9.518796992481203,0.922788806222642,0.8992831798956304
9.548872180451127,0.9233763257385805,0.8999144580856915
9.578947368421051,0.9239623700038494,0.9005461794199836
9.609022556390977,0.9245469473372497,0.9011783442095849
9.639097744360901,0.9251300659848153,0.9018109527657917
9.669172932330827,0.9257117341206744,0.9024440054001192
9.699248120300751,0.9262919598478982,0.9030775024243006
9.729323308270676,0.9268707511993368,0.9037114441502889
9.759398496240602,0.927448116138442,0.9043458308902554
9.789473684210526,0.9280240625600794,0.9049806629565906
9.819548872180452,0.9285985982913273,0.9056159406619047
9.849624060150376,0.9291717310922643,0.9062516643190266
9.8796992481203,0.9297434686567456,0.9068878342410054
9.909774436090224,0.9303138186131678,0.90752445074111
9.93984962406015,0.9308827885252222,0.9081615141328289
9.969924812030076,0.9314503858926383,0.9087990247298706
10.0,0.9320166181519147,0.9094369828461643
10.030075187969924,0.9325814926770413,0.9100753887958589
10.060150375939848,0.9331450167802101,0.9107142428933245
10.090225563909774,0.9337071977125162,0.9113535454531514
10.120300751879698,0.9342680426646487,0.9119932967901508
10.150375939849624,0.9348275587675715,0.9126334972193553
10.180451127819548,0.9353857530931946,0.9132741470560181
10.210526315789473,0.9359426326550365,0.913915246615614
10.240601503759398,0.9364982044088764,0.9145567962138391
10.270676691729323,0.9370524752533971,0.9151987961666115
10.300751879699249,0.9376054520308198,0.9158412467900705
10.330827067669173,0.9381571415275295,0.9164841484005776
10.360902255639097,0.9387075504746913,0.9171275013147165
10.390977443609023,0.9392566855488595,0.917771305849293
10.421052631578947,0.9398045533725758,0.9184155623213353
10.451127819548871,0.9403511605149618,0.9190602710480941
10.481203007518797,0.9408965134923017,0.9197054323470429
10.511278195488721,0.9414406187686181,0.9203510465358781
10.541353383458645,0.9419834827562384,0.9209971139325187
10.571428571428571,0.9425251118163552,0.9216436348551077
10.601503759398495,0.9430655122595781,0.9222906096220105
10.631578947368421,0.9436046903464773,0.9229380385518167
10.661654135338345,0.9441426522881217,0.9235859219633391
10.69172932330827,0.9446794042466083,0.9242342601756145
10.721804511278195,0.9452149523355848,0.9248830535079037
10.75187969924812,0.9457493026207648,0.9255323022796914
10.781954887218046,0.9462824611204377,0.9261820068106869
10.81203007518797,0.946814433805969,0.9268321674208235
10.842105263157894,0.9473452266022966,0.9274827844302596
10.87218045112782,0.9478748453884197,0.9281338581593778
10.902255639097744,0.9484032959978796,0.9287853889287859
10.932330827067668,0.9489305842192369,0.929437377059317
10.962406015037594,0.9494567157965399,0.9300898228720288
10.992481203007518,0.9499816964297887,0.9307427266882049
11.022556390977442,0.9505055317753921,0.9313960888293543
11.052631578947368,0.9510282274466189,0.9320499096172116
11.082706766917292,0.9515497890140432,0.9327041893737372
11.112781954887218,0.9520702220059845,0.9333589284211179
11.142857142857142,0.9525895319089405,0.9340141270817659
11.172932330827066,0.9531077241680166,0.9346697856783207
11.203007518796992,0.9536248041873482,0.9353259045336475
11.233082706766917,0.9541407773305174,0.9359824839708385
11.263157894736842,0.954655648920966,0.9366395243132127
11.293233082706767,0.9551694242424013,0.937297025884316
11.32330827067669,0.9556821085391979,0.9379549890079213
11.353383458646617,0.9561937070167947,0.938613414008029
11.38345864661654,0.9567042248420851,0.939272301208867
11.413533834586465,0.9572136671438041,0.9399316509348903
11.443609022556391,0.9577220390129099,0.9405914635107824
11.473684210526315,0.9582293455029601,0.941251739261454
11.50375939849624,0.9587355916304842,0.9419124785120444
11.533834586466165,0.9592407823753505,0.9425736815879209
11.56390977443609,0.9597449226811289,0.9432353488146793
11.593984962406015,0.9602480174554496,0.9438974805181439
11.62406015037594,0.9607500715703561,0.9445600770243677
11.654135338345863,0.9612510898626547,0.9452231386596327
11.68421052631579,0.9617510771342603,0.9458866657504498
11.714285714285714,0.9622500381525361,0.9465506586235591
11.74436090225564,0.9627479776506309,0.9472151176059304
11.774436090225564,0.9632449003278114,0.9478800430247625
11.804511278195488,0.9637408108497901,0.9485454352074841
11.834586466165414,0.9642357138490507,0.9492112944817541
11.864661654135338,0.9647296139251675,0.9498776211754609
11.894736842105262,0.9652225156451225,0.9505444156167232
11.924812030075188,0.9657144235436181,0.9512116781338904
11.954887218045112,0.9662053421233853,0.9518794090555418
11.984962406015036,0.96669527585549,0.9525476087104877
12.015037593984962,0.9671842291796335,0.9532162774277694
12.045112781954886,0.9676722065044515,0.9538854155366587
12.075187969924812,0.968159212207807,0.9545550233666589
12.105263157894736,0.9686452506370823,0.9552251012475046
12.13533834586466,0.9691303261094659,0.9558956495091616
12.165413533834586,0.9696144429122365,0.9565666684818276
12.19548872180451,0.9700976053030436,0.957238158495932
12.225563909774436,0.9705798175101846,0.9579101198821361
12.25563909774436,0.9710610837328789,0.9585825529713333
12.285714285714285,0.9715414081415389,0.9592554580946495
12.31578947368421,0.9720207948780369,0.9599288355834429
12.345864661654135,0.9724992480559709,0.9606026857693041
12.375939849624059,0.9729767717609241,0.9612770089840568
12.406015037593985,0.9734533700507249,0.9619518055597575
12.436090225563909,0.973929046955701,0.9626270758286957
12.466165413533833,0.9744038064789328,0.9633028201233943
12.496240601503759,0.9748776525965023,0.9639790387766097
12.526315789473683,0.9753505892577394,0.9646557321213315
12.556390977443609,0.9758226203854661,0.9653329004907836
12.586466165413533,0.9762937498762372,0.9660105442184234
12.616541353383457,0.9767639816005786,0.9666886636379425
12.646616541353383,0.977233319403223,0.9673672590832667
12.676691729323307,0.9777017671033416,0.9680463308885565
12.706766917293233,0.9781693284947757,0.9687258793882065
12.736842105263158,0.978636007346263,0.9694059049168464
12.766917293233082,0.9791018074016632,0.9700864078093406
12.796992481203008,0.9795667323801804,0.9707673884007888
12.827067669172932,0.9800307859765824,0.9714488470265257
12.857142857142856,0.9804939718614185,0.9721307840221215
12.887218045112782,0.9809562936812349,0.9728131997233818
12.917293233082706,0.9814177550587863,0.9734960944663483
12.94736842105263,0.981878359593247,0.9741794685872982
12.977443609022556,0.9823381108604184,0.974863322422745
13.00751879699248,0.9827970124129343,0.9755476563094384
13.037593984962406,0.9832550677804645,0.9762324705843644
13.06766917293233,0.9837122804699157,0.9769177655847455
13.097744360902254,0.9841686539656307,0.9776035416480412
13.12781954887218,0.984624191729584,0.9782897991119476
13.157894736842104,0.9850788972015777,0.978976538314398
13.18796992481203,0.9855327737994323,0.979663759593563
13.218045112781954,0.9859858249191781,0.9803514632878503
13.248120300751879,0.9864380539352428,0.9810396497359053
13.278195488721805,0.9868894642006375,0.9817283192766114
13.308270676691729,0.9873400590471413,0.9824174722490895
13.338345864661653,0.987789841785483,0.9831071089926987
13.368421052631579,0.9882388157055213,0.9837972298470364
13.398496240601503,0.9886869840764226,0.9844878351519383
13.428571428571427,0.9891343501468381,0.9851789252474785
13.458646616541353,0.9895809171450778,0.9858705004739703
13.488721804511277,0.9900266882792822,0.9865625611719654
13.518796992481203,0.9904716667375943,0.9872551076822548
13.548872180451127,0.9909158556883273,0.9879481403458685
13.578947368421051,0.9913592582801326,0.9886416595040765
13.609022556390977,0.9918018776421639,0.9893356654983876
13.639097744360901,0.9922437168842422,0.9900301586705507
13.669172932330827,0.9926847790970161,0.9907251393625547
13.699248120300751,0.9931250673521228,0.9914206079166284
13.729323308270676,0.9935645847023463,0.9921165646752408
13.759398496240602,0.9940033341817741,0.9928130099811016
13.789473684210526,0.9944413188059519,0.9935099441771605
13.81954887218045,0.9948785415720378,0.9942073676066087
13.849624060150376,0.9953150054589537,0.9949052806128776
13.8796992481203,0.9957507134275356,0.9956036835396402
13.909774436090224,0.9961856684206822,0.9963025767308105
13.93984962406015,0.9966198733635029,0.997001960530544
13.969924812030074,0.9970533311634618,0.9977018352832377
14.0,0.9974860447105242,0.9984022013335304
