antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
MULTI_TOOL_CYCLE & PATTERN_A_T_A & PATTERN_A_T_A_T_A,FAILURE_INTENT_MISUNDERSTANDING,0.5225653206650831,0.2536817102137767,0.12589073634204276,0.24090909090909093,0.9496510044262855,1.0,-0.0066745279026861615,0.9831737949279589,-0.09994930719837766,0.19357195032870708,-0.017114171633585987,0.3685818862785155
MULTI_TOOL_CYCLE & PATTERN_A_T_A_T_A,FAILURE_INTENT_MISUNDERSTANDING,0.5225653206650831,0.2536817102137767,0.12589073634204276,0.24090909090909093,0.9496510044262855,1.0,-0.0066745279026861615,0.9831737949279589,-0.09994930719837766,0.19357195032870708,-0.017114171633585987,0.3685818862785155
PATTERN_A_T_A & PATTERN_A_T_A_T_A,FAILURE_INTENT_MISUNDERSTANDING,0.5225653206650831,0.2536817102137767,0.12589073634204276,0.24090909090909093,0.9496510044262855,1.0,-0.0066745279026861615,0.9831737949279589,-0.09994930719837766,0.19357195032870708,-0.017114171633585987,0.3685818862785155
PATTERN_A_T_A_T_A,FAILURE_INTENT_MISUNDERSTANDING,0.5225653206650831,0.2536817102137767,0.12589073634204276,0.24090909090909093,0.9496510044262855,1.0,-0.0066745279026861615,0.9831737949279589,-0.09994930719837766,0.19357195032870708,-0.017114171633585987,0.3685818862785155
MULTI_TOOL_CYCLE & PATTERN_A_T_A & USER_REENTRY,FAILURE_EXECUTION_CASCADING_ERROR,0.33016627078384797,0.2665083135391924,0.12541567695961994,0.37985611510791367,1.425306813372831,1.0,0.037423620945492286,1.1827766173787964,0.44547872340425526,0.26612903225806456,0.15453181496253773,0.42522217520101563
MULTI_TOOL_CYCLE & USER_REENTRY,FAILURE_EXECUTION_CASCADING_ERROR,0.33016627078384797,0.2665083135391924,0.12541567695961994,0.37985611510791367,1.425306813372831,1.0,0.037423620945492286,1.1827766173787964,0.44547872340425526,0.26612903225806456,0.15453181496253773,0.42522217520101563
DEPTH_HIGH & PATTERN_A_T_A & USER_REENTRY,FAILURE_EXECUTION_CASCADING_ERROR,0.32636579572446556,0.2665083135391924,0.12399049881235154,0.3799126637554585,1.4255189968007846,1.0,0.037011300996947646,1.1828844802783447,0.4431204707942219,0.2644376899696048,0.15460891010702082,0.4225766527333442
DEPTH_HIGH & USER_REENTRY,FAILURE_EXECUTION_CASCADING_ERROR,0.32636579572446556,0.2665083135391924,0.12399049881235154,0.3799126637554585,1.4255189968007846,1.0,0.037011300996947646,1.1828844802783447,0.4431204707942219,0.2644376899696048,0.15460891010702082,0.4225766527333442
DEPTH_HIGH & MULTI_TOOL_CYCLE & USER_REENTRY,FAILURE_EXECUTION_CASCADING_ERROR,0.31876484560570073,0.2665083135391924,0.12256532066508313,0.3845007451564828,1.4427345250523997,1.0,0.037611839247126785,1.1917019893830554,0.45046381888359116,0.26488706365503073,0.1608640340378214,0.4221968966424125
PATTERN_A_T_A & SEQ_MEDIUM,FAILURE_EXECUTION_CASCADING_ERROR,0.3819477434679335,0.2665083135391924,0.12256532066508313,0.3208955223880597,1.204073216803682,1.0,0.020773071693344095,1.0800866591840463,0.2742255510072753,0.23306233062330628,0.07414836439563835,0.39039428525820097
SEQ_MEDIUM,FAILURE_EXECUTION_CASCADING_ERROR,0.3819477434679335,0.2665083135391924,0.12256532066508313,0.3208955223880597,1.204073216803682,1.0,0.020773071693344095,1.0800866591840463,0.2742255510072753,0.23306233062330628,0.07414836439563835,0.39039428525820097
NO_USER_REENTRY,FAILURE_NO_FAILURE,0.42565320665083134,0.13729216152019003,0.1154394299287411,0.27120535714285715,1.9753885009886307,1.0,0.057000581129648335,1.1837461305940424,0.8597078836027463,0.2579617834394905,0.1552242713577722,0.5560179034849234
PATTERN_A_T_A & USER_REENTRY,FAILURE_INTENT_MISUNDERSTANDING,0.4418052256532066,0.2536817102137767,0.11258907363420427,0.25483870967741934,1.0045608312190406,1.0,0.0005111684091152757,1.0015526832628971,0.008133584702397036,0.19315403422982885,0.0015502761750271845,0.3493294671982602
DEPTH_HIGH & MULTI_TOOL_CYCLE & TOOL_MEDIUM,FAILURE_EXECUTION_CASCADING_ERROR,0.30593824228028504,0.2665083135391924,0.11211401425178147,0.3664596273291925,1.3750401346309273,1.0,0.030578929254517856,1.1577662894136276,0.3929743964547152,0.24355005159958718,0.13626782093779158,0.39356849459151244
DEPTH_HIGH & PATTERN_A_T_A & TOOL_MEDIUM,FAILURE_EXECUTION_CASCADING_ERROR,0.30593824228028504,0.2665083135391924,0.11211401425178147,0.3664596273291925,1.3750401346309273,1.0,0.030578929254517856,1.1577662894136276,0.3929743964547152,0.24355005159958718,0.13626782093779158,0.39356849459151244
DEPTH_HIGH & TOOL_MEDIUM,FAILURE_EXECUTION_CASCADING_ERROR,0.30593824228028504,0.2665083135391924,0.11211401425178147,0.3664596273291925,1.3750401346309273,1.0,0.030578929254517856,1.1577662894136276,0.3929743964547152,0.24355005159958718,0.13626782093779158,0.39356849459151244
MULTI_TOOL_CYCLE & PATTERN_A_T_A_T_A & TOOL_MEDIUM,FAILURE_EXECUTION_CASCADING_ERROR,0.3168646080760095,0.2665083135391924,0.10641330166270783,0.33583208395802094,1.2601186037997043,1.0,0.02196624934411337,1.1043768732942634,0.3021712944565864,0.2231075697211155,0.0945120056552034,0.36755953574015127
PATTERN_A_T_A & PATTERN_A_T_A_T_A & TOOL_MEDIUM,FAILURE_EXECUTION_CASCADING_ERROR,0.3168646080760095,0.2665083135391924,0.10641330166270783,0.33583208395802094,1.2601186037997043,1.0,0.02196624934411337,1.1043768732942634,0.3021712944565864,0.2231075697211155,0.0945120056552034,0.36755953574015127
PATTERN_A_T_A_T_A & TOOL_MEDIUM,FAILURE_EXECUTION_CASCADING_ERROR,0.3168646080760095,0.2665083135391924,0.10641330166270783,0.33583208395802094,1.2601186037997043,1.0,0.02196624934411337,1.1043768732942634,0.3021712944565864,0.2231075697211155,0.0945120056552034,0.36755953574015127
MULTI_TOOL_CYCLE & PATTERN_A_T_A_T_A & USER_REENTRY,FAILURE_EXECUTION_CASCADING_ERROR,0.27410926365795724,0.2665083135391924,0.10356294536817102,0.37781629116117854,1.4176529285103046,1.0,0.030510547785219,1.1788988943952257,0.40585823046255826,0.23695652173913043,0.15175083736676218,0.38320404575884237
PATTERN_A_T_A & PATTERN_A_T_A_T_A & USER_REENTRY,FAILURE_EXECUTION_CASCADING_ERROR,0.27410926365795724,0.2665083135391924,0.10356294536817102,0.37781629116117854,1.4176529285103046,1.0,0.030510547785219,1.1788988943952257,0.40585823046255826,0.23695652173913043,0.15175083736676218,0.38320404575884237
PATTERN_A_T_A_T_A & USER_REENTRY,FAILURE_EXECUTION_CASCADING_ERROR,0.27410926365795724,0.2665083135391924,0.10356294536817102,0.37781629116117854,1.4176529285103046,1.0,0.030510547785219,1.1788988943952257,0.40585823046255826,0.23695652173913043,0.15175083736676218,0.38320404575884237
MULTI_TOOL_CYCLE & PATTERN_A_T_A & SEQ_LONG,FAILURE_EXECUTION_CASCADING_ERROR,0.27600950118764844,0.2665083135391924,0.10308788598574822,0.3734939759036145,1.4014346154672166,1.0,0.029529059303434316,1.170765576466289,0.3956481246295827,0.23459459459459464,0.1458580435732568,0.38015162253291246
MULTI_TOOL_CYCLE & PATTERN_A_T_A_T_A & SEQ_LONG,FAILURE_EXECUTION_CASCADING_ERROR,0.27600950118764844,0.2665083135391924,0.10308788598574822,0.3734939759036145,1.4014346154672166,1.0,0.029529059303434316,1.170765576466289,0.3956481246295827,0.23459459459459464,0.1458580435732568,0.38015162253291246
PATTERN_A_T_A & PATTERN_A_T_A_T_A & SEQ_LONG,FAILURE_EXECUTION_CASCADING_ERROR,0.27600950118764844,0.2665083135391924,0.10308788598574822,0.3734939759036145,1.4014346154672166,1.0,0.029529059303434316,1.170765576466289,0.3956481246295827,0.23459459459459464,0.1458580435732568,0.38015162253291246
MULTI_TOOL_CYCLE & SEQ_LONG,FAILURE_EXECUTION_CASCADING_ERROR,0.27600950118764844,0.2665083135391924,0.10308788598574822,0.3734939759036145,1.4014346154672166,1.0,0.029529059303434316,1.170765576466289,0.3956481246295827,0.23459459459459464,0.1458580435732568,0.38015162253291246
PATTERN_A_T_A & SEQ_LONG,FAILURE_EXECUTION_CASCADING_ERROR,0.27600950118764844,0.2665083135391924,0.10308788598574822,0.3734939759036145,1.4014346154672166,1.0,0.029529059303434316,1.170765576466289,0.3956481246295827,0.23459459459459464,0.1458580435732568,0.38015162253291246
PATTERN_A_T_A_T_A & SEQ_LONG,FAILURE_EXECUTION_CASCADING_ERROR,0.27600950118764844,0.2665083135391924,0.10308788598574822,0.3734939759036145,1.4014346154672166,1.0,0.029529059303434316,1.170765576466289,0.3956481246295827,0.23459459459459464,0.1458580435732568,0.38015162253291246
SEQ_LONG,FAILURE_EXECUTION_CASCADING_ERROR,0.27600950118764844,0.2665083135391924,0.10308788598574822,0.3734939759036145,1.4014346154672166,1.0,0.029529059303434316,1.170765576466289,0.3956481246295827,0.23459459459459464,0.1458580435732568,0.38015162253291246
DEPTH_HIGH & MULTI_TOOL_CYCLE & SEQ_LONG,FAILURE_EXECUTION_CASCADING_ERROR,0.27505938242280287,0.2665083135391924,0.10261282660332542,0.37305699481865284,1.3997949627330912,1.0,0.02930721447069244,1.1699495494788088,0.39397662734818695,0.2337662337662338,0.1452622889205079,0.37904186639328363
DEPTH_HIGH & PATTERN_A_T_A & SEQ_LONG,FAILURE_EXECUTION_CASCADING_ERROR,0.27505938242280287,0.2665083135391924,0.10261282660332542,0.37305699481865284,1.3997949627330912,1.0,0.02930721447069244,1.1699495494788088,0.39397662734818695,0.2337662337662338,0.1452622889205079,0.37904186639328363
DEPTH_HIGH & PATTERN_A_T_A_T_A & SEQ_LONG,FAILURE_EXECUTION_CASCADING_ERROR,0.27505938242280287,0.2665083135391924,0.10261282660332542,0.37305699481865284,1.3997949627330912,1.0,0.02930721447069244,1.1699495494788088,0.39397662734818695,0.2337662337662338,0.1452622889205079,0.37904186639328363
DEPTH_HIGH & SEQ_LONG,FAILURE_EXECUTION_CASCADING_ERROR,0.27505938242280287,0.2665083135391924,0.10261282660332542,0.37305699481865284,1.3997949627330912,1.0,0.02930721447069244,1.1699495494788088,0.39397662734818695,0.2337662337662338,0.1452622889205079,0.37904186639328363
DEPTH_HIGH & PATTERN_A_T_A_T_A & USER_REENTRY,FAILURE_EXECUTION_CASCADING_ERROR,0.26270783847981,0.2665083135391924,0.1007125890736342,0.38336347197106685,1.4384672165759282,1.0,0.030698766086853485,1.1895041132340956,0.4134257683330091,0.2350332594235033,0.1593135417740257,0.38063004258089883
DEPTH_HIGH,FAILURE_INTENT_MISUNDERSTANDING,0.4161520190023753,0.2536817102137767,0.0997624703087886,0.23972602739726026,0.9449874300959417,1.0,-0.0058076855806500766,0.981643876655753,-0.09066886521224422,0.175,-0.018699371310481955,0.3164922271817762
DEPTH_HIGH & PATTERN_A_T_A,FAILURE_INTENT_MISUNDERSTANDING,0.4152019002375297,0.2536817102137767,0.0992874109263658,0.2391304347826087,0.9426396352385605,1.0,-0.0060417172099006405,0.9808754665761791,-0.09424749163879594,0.1743119266055046,-0.019497412337752186,0.31525810128643544
SEQ_SHORT,FAILURE_INTENT_MISUNDERSTANDING,0.342042755344418,0.2536817102137767,0.09833729216152019,0.28750000000000003,1.1333099250936332,1.0,0.011567301019515808,1.0474642663666294,0.17877884162611846,0.1977077363896848,0.045313494589433526,0.33757022471910114
TOOL_LOW,FAILURE_EXECUTION_CASCADING_ERROR,0.3548693586698337,0.2665083135391924,0.09786223277909739,0.27576974564926376,1.0347510064023175,1.0,0.0032865984732652204,1.01278796633313,0.05205756609520004,0.18693284936479135,0.01262649908788873,0.3214855858371096
DEPTH_HIGH & MULTI_TOOL_CYCLE & PATTERN_A_T_A,FAILURE_INTENT_MISUNDERSTANDING,0.40760095011876485,0.2536817102137767,0.09738717339667459,0.23892773892773894,0.941840618806911,1.0,-0.0060137327142139735,0.980614230683889,-0.09439850929212622,0.17270429654591407,-0.019769006719993334,0.31141143500694063
DEPTH_HIGH & MULTI_TOOL_CYCLE,FAILURE_INTENT_MISUNDERSTANDING,0.40760095011876485,0.2536817102137767,0.09738717339667459,0.23892773892773894,0.941840618806911,1.0,-0.0060137327142139735,0.980614230683889,-0.09439850929212622,0.17270429654591407,-0.019769006719993334,0.31141143500694063
MULTI_TOOL_CYCLE & TOOL_MEDIUM & USER_REENTRY,FAILURE_EXECUTION_CASCADING_ERROR,0.25225653206650833,0.2665083135391924,0.09691211401425179,0.384180790960452,1.4415339839068653,1.0,0.02968365107396144,1.191082830307917,0.40962515883100376,0.22972972972972971,0.16042782705424313,0.3739085772984078
PATTERN_A_T_A & TOOL_MEDIUM & USER_REENTRY,FAILURE_EXECUTION_CASCADING_ERROR,0.25225653206650833,0.2665083135391924,0.09691211401425179,0.384180790960452,1.4415339839068653,1.0,0.02968365107396144,1.191082830307917,0.40962515883100376,0.22972972972972971,0.16042782705424313,0.3739085772984078
TOOL_MEDIUM & USER_REENTRY,FAILURE_EXECUTION_CASCADING_ERROR,0.25225653206650833,0.2665083135391924,0.09691211401425179,0.384180790960452,1.4415339839068653,1.0,0.02968365107396144,1.191082830307917,0.40962515883100376,0.22972972972972971,0.16042782705424313,0.3739085772984078
DEPTH_MEDIUM,FAILURE_EXECUTION_CASCADING_ERROR,0.3339667458432304,0.2665083135391924,0.09691211401425179,0.2901849217638692,1.0888400362084574,1.0,0.007907199801400366,1.0333560232103163,0.12250356633380903,0.19245283018867926,0.03227931367418691,0.3269106427001164
DEPTH_HIGH & TOOL_MEDIUM & USER_REENTRY,FAILURE_EXECUTION_CASCADING_ERROR,0.2517814726840855,0.2665083135391924,0.09643705463182897,0.3830188679245283,1.4371741835670802,1.0,0.029335198966379095,1.1888397364655292,0.40655250605989496,0.22860360360360357,0.1588437286147228,0.372436350183298
MULTI_TOOL_CYCLE & PATTERN_A_T_A & TOOL_MEDIUM,FAILURE_INTENT_MISUNDERSTANDING,0.37292161520190026,0.2536817102137767,0.09548693586698337,0.25605095541401274,1.009339440349245,1.0,0.0008835427468813495,1.0031846874694952,0.014755766621438005,0.1797853309481216,0.0031745774325250223,0.3162277248980176
MULTI_TOOL_CYCLE & TOOL_MEDIUM,FAILURE_INTENT_MISUNDERSTANDING,0.37292161520190026,0.2536817102137767,0.09548693586698337,0.25605095541401274,1.009339440349245,1.0,0.0008835427468813495,1.0031846874694952,0.014755766621438005,0.1797853309481216,0.0031745774325250223,0.3162277248980176
PATTERN_A_T_A & TOOL_MEDIUM,FAILURE_INTENT_MISUNDERSTANDING,0.37292161520190026,0.2536817102137767,0.09548693586698337,0.25605095541401274,1.009339440349245,1.0,0.0008835427468813495,1.0031846874694952,0.014755766621438005,0.1797853309481216,0.0031745774325250223,0.3162277248980176
TOOL_MEDIUM,FAILURE_INTENT_MISUNDERSTANDING,0.37292161520190026,0.2536817102137767,0.09548693586698337,0.25605095541401274,1.009339440349245,1.0,0.0008835427468813495,1.0031846874694952,0.014755766621438005,0.1797853309481216,0.0031745774325250223,0.3162277248980176
PATTERN_A_T_A & SEQ_MEDIUM,FAILURE_INTENT_MISUNDERSTANDING,0.3819477434679335,0.2536817102137767,0.09358669833729216,0.24502487562189057,0.9658752119552053,1.0,-0.0033064584379460665,0.9885336161254095,-0.05407310627869543,0.1726555652936021,-0.011599386897466807,0.3069693666498966
SEQ_MEDIUM,FAILURE_INTENT_MISUNDERSTANDING,0.3819477434679335,0.2536817102137767,0.09358669833729216,0.24502487562189057,0.9658752119552053,1.0,-0.0033064584379460665,0.9885336161254095,-0.05407310627869543,0.1726555652936021,-0.011599386897466807,0.3069693666498966
NO_USER_REENTRY,FAILURE_INTENT_MISUNDERSTANDING,0.42565320665083134,0.2536817102137767,0.09168646080760096,0.21540178571428573,0.8491025448100589,1.0,-0.016293972613560054,0.951210793241047,-0.23630275974025958,0.15602263540824574,-0.05129168750568335,0.28841250334403423
SEQ_SHORT,FAILURE_NO_FAILURE,0.342042755344418,0.13729216152019003,0.09121140142517815,0.2666666666666667,1.9423298731257213,1.0,0.04425161221162147,1.1764197797451954,0.7373646209386282,0.23500611995104043,0.14996328928046995,0.46551326412918115
DEPTH_HIGH & PATTERN_A_T_A_T_A & TOOL_MEDIUM,FAILURE_EXECUTION_CASCADING_ERROR,0.2498812351543943,0.2665083135391924,0.09026128266033254,0.3612167300380228,1.3553675877540783,1.0,0.023665856094244556,1.1482637710666215,0.3495350154994833,0.2118171683389074,0.1291199590220453,0.3499488284771219
MULTI_TOOL_CYCLE & PATTERN_A_T_A & SEQ_MEDIUM,FAILURE_EXECUTION_CASCADING_ERROR,0.3026128266033254,0.2665083135391924,0.08741092636579573,0.28885400313971743,1.0838461258629326,1.0,0.0067620922924154225,1.0314220844934536,0.11092805947162676,0.1814595660749507,0.03046481645667433,0.30841987144508154
MULTI_TOOL_CYCLE & SEQ_MEDIUM,FAILURE_EXECUTION_CASCADING_ERROR,0.3026128266033254,0.2665083135391924,0.08741092636579573,0.28885400313971743,1.0838461258629326,1.0,0.0067620922924154225,1.0314220844934536,0.11092805947162676,0.1814595660749507,0.03046481645667433,0.30841987144508154
DEPTH_HIGH & PATTERN_A_T_A,FAILURE_PARAMETER_HALLUCINATION,0.4152019002375297,0.17197149643705464,0.08693586698337293,0.2093821510297483,1.2175398561260224,1.0,0.015532974876016278,1.0473182519739714,0.30552707159757286,0.1737891737891738,0.04518039467448087,0.3574535064541007
DEPTH_HIGH,FAILURE_PARAMETER_HALLUCINATION,0.4161520190023753,0.17197149643705464,0.08693586698337293,0.2089041095890411,1.2147600847650042,1.0,0.015369581530232837,1.0466853811271863,0.30280515946591235,0.17345971563981044,0.04460306981350057,0.35721448573374703
DEPTH_HIGH & MULTI_TOOL_CYCLE & PATTERN_A_T_A_T_A,FAILURE_INTENT_MISUNDERSTANDING,0.3515439429928741,0.2536817102137767,0.0850356294536817,0.24189189189189186,0.9535251543678509,1.0,-0.004144639220045029,0.9844483679889576,-0.06990864103540169,0.16347031963470315,-0.015797305899151896,0.28854894220062755
DEPTH_HIGH & PATTERN_A_T_A & PATTERN_A_T_A_T_A,FAILURE_INTENT_MISUNDERSTANDING,0.3515439429928741,0.2536817102137767,0.0850356294536817,0.24189189189189186,0.9535251543678509,1.0,-0.004144639220045029,0.9844483679889576,-0.06990864103540169,0.16347031963470315,-0.015797305899151896,0.28854894220062755
DEPTH_HIGH & PATTERN_A_T_A_T_A,FAILURE_INTENT_MISUNDERSTANDING,0.3515439429928741,0.2536817102137767,0.0850356294536817,0.24189189189189186,0.9535251543678509,1.0,-0.004144639220045029,0.9844483679889576,-0.06990864103540169,0.16347031963470315,-0.015797305899151896,0.28854894220062755
DEPTH_HIGH & MULTI_TOOL_CYCLE & PATTERN_A_T_A,FAILURE_PARAMETER_HALLUCINATION,0.40760095011876485,0.17197149643705464,0.0845605700712589,0.20745920745920746,1.2063580986232918,1.0,0.014464824730169648,1.0447771412603044,0.28875593559373947,0.17082533589251436,0.0428580790026573,0.3495859573207639
PATTERN_A_T_A & SEQ_MEDIUM & USER_REENTRY,FAILURE_EXECUTION_CASCADING_ERROR,0.2161520190023753,0.2665083135391924,0.0845605700712589,0.3912087912087912,1.4679046443752326,1.0,0.026954260018844392,1.204832914583637,0.4066564521620701,0.2124105011933174,0.17000939475032736,0.35424967189673073
DEPTH_HIGH & MULTI_TOOL_CYCLE,FAILURE_PARAMETER_HALLUCINATION,0.40760095011876485,0.17197149643705464,0.0845605700712589,0.20745920745920746,1.2063580986232918,1.0,0.014464824730169648,1.0447771412603044,0.28875593559373947,0.17082533589251436,0.0428580790026573,0.3495859573207639
SEQ_MEDIUM & USER_REENTRY,FAILURE_EXECUTION_CASCADING_ERROR,0.2161520190023753,0.2665083135391924,0.0845605700712589,0.3912087912087912,1.4679046443752326,1.0,0.026954260018844392,1.204832914583637,0.4066564521620701,0.2124105011933174,0.17000939475032736,0.35424967189673073
MULTI_TOOL_CYCLE & PATTERN_A_T_A & USER_REENTRY,FAILURE_INTENT_MISUNDERSTANDING,0.33016627078384797,0.2536817102137767,0.0836104513064133,0.25323741007194245,0.9982485921375259,1.0,-0.00014669292093816289,0.9994050316019752,-0.0026124351915116886,0.1671415004748338,-0.0005953225961560465,0.29141271252660794
